chisq,chisq_cent,chisq_sat,dkl,dkl_cent,dkl_sat,jobID,p0_cent,p0_sat,p1_cent,p1_sat,p2_cent,p2_sat,p3_cent,p3_sat,p4_cent,p4_sat,p5_cent,p5_sat,runID
8.462980499936018,10.165678565354538,2.201995322088754,13420.957361764538,22859.980768492343,4256.865720269962,0.0,1.4012564097809732,10.0,-0.9419493863037118,0.0,-0.4997110530682269,0.0,0.6239846068771762,0.0,0.7948613777245698,0.0,-1.8410818547847607,0.0,0
7.855041570732093,9.4456530755983,2.299988899943199,8230.32182445217,6510.180984019033,6270.574367186064,1.0,7.20008879553601,10.0,-1.5096691239973676,0.0,2.790231403442808,0.0,0.4086288579014923,0.0,2.697230177828594,0.0,-2.618050792420349,0.0,0
9.338236103618978,11.90084091824976,2.353418198671505,11450.760208831987,13888.048425399324,8286.026611247802,2.0,9.271202236812448,10.0,2.6029832893058984,0.0,5.334056141219496,0.0,-0.1845346194817239,0.0,5.51835028581566,0.0,-2.784237205717819,0.0,0
9.689043168720584,11.062151048985823,2.6136805919039228,15711.676877523463,21292.88824322741,8693.16118078662,3.0,5.304185942343946,10.0,-1.4778626855578043,0.0,3.603165975470199,0.0,0.2892392652318918,0.0,5.897982752873862,0.0,-1.9993891535858288,0.0,0
9.493643617771356,12.209267320465806,2.2645065763737566,12545.46235459921,21892.0294138382,4774.171369396436,4.0,4.056039274899205,10.0,-1.8864381953676297,0.0,2.910038924869128,0.0,1.9599845165427787,0.0,4.245598883637914,0.0,-3.2220319690345613,0.0,0
5.31821461620072,6.6119134168182105,1.7085797059612666,5042.400535650813,4255.570619397886,3077.691130229149,5.0,5.890475898300148,10.0,0.4860441117189911,0.0,0.7562406564741,0.0,-5.7362115220010494,0.0,2.076444170057542,0.0,-0.09013436463011,0.0,0
9.38730634878188,11.220173800445282,2.51803980786656,8062.320775874876,8911.496734687182,4289.529020643948,6.0,5.10890857813888,10.0,0.3077051833281174,0.0,0.9328344721490662,0.0,-1.8489832946404068,0.0,8.401743047658634,0.0,-1.284168546262869,0.0,0
9.862481058659045,12.546251750636433,2.445918141093388,9965.25856179334,12916.55014186911,7967.327703390487,7.0,9.36019840334182,10.0,2.566896344400572,0.0,3.004721865261504,0.0,-2.822643938120015,0.0,5.465914481111825,0.0,-1.2747340608067717,0.0,0
1.5361330954837171,0.8881370346011843,2.087098206481297,6278.553392448784,219.97052211958385,16965.132403805845,8.0,5.563478613079885,10.0,-0.0069546613264428,0.0,3.2387163802471663,0.0,-1.130330224440355,0.0,9.970692430039728,0.0,-0.2343082391265838,0.0,0
1.981966779961363,2.099993315018706,2.0474310695507305,4656.687518770171,56.85787101873973,13547.832409985458,9.0,2.5480811411767847,10.0,0.6011768040225025,0.0,9.151604186134604,0.0,0.8542209613835361,0.0,2.6168896946124898,0.0,-2.5845547403164524,0.0,0
9.916302313723063,11.797948099039086,2.793476806278382,9841.773092752175,16145.831587306868,2792.084895569432,10.0,3.5864021643135944,10.0,-0.0596259668198477,0.0,8.481955547551706,0.0,1.6691380576182446,0.0,6.852601051775165,0.0,-3.46542341684962,0.0,0
8.898500521411954,10.990357682423316,2.121765402548346,6845.707946002894,7004.414537444088,4142.898813813117,11.0,0.4255068571388554,10.0,-0.4652272769705163,0.0,0.0797766526905197,0.0,-0.7574964503050285,0.0,0.539094205931008,0.0,-1.4862044567737165,0.0,0
8.242525509730163,9.7090883055614,2.3746978519845805,4077.788871113732,3928.03316445044,4408.048772834314,12.0,9.382042666552527,10.0,1.024205329360356,0.0,3.5173523466441114,0.0,6.4749024933692425,0.0,7.471699505367079,0.0,-6.471264919848897,0.0,0
4.012376409854328,3.835653830485275,1.7848923705721198,4187.981801624126,1766.7211651557582,4306.355645614095,13.0,9.75660311703024,10.0,0.1380672971269891,0.0,2.154096667019991,0.0,-0.1709141353372558,0.0,9.423341768255096,0.0,-1.317328909091554,0.0,0
2.1437435409472814,1.559229115338375,2.89124506622529,8809.871280747644,143.49028219009818,25794.19330780081,14.0,5.604223058082854,10.0,-0.6723781883418685,0.0,-0.4918012506288062,0.0,0.5657615985978666,0.0,2.399879573085008,0.0,-0.8686848524768234,0.0,0
8.949209611398466,11.079982318538304,2.299895677898003,6810.906968501783,4003.343166049272,5230.308693279643,15.0,9.486665826478951,10.0,3.300599488406334,0.0,0.4660155752777037,0.0,-3.668440332428093,0.0,8.783400461726623,0.0,-2.1142127310810013,0.0,0
9.8830914269247,11.976215108814015,2.516710890255398,9046.558654672936,9415.000694293496,6228.830929981103,16.0,6.059586331495593,10.0,1.250948954408507,0.0,3.9656792733853896,0.0,1.0631441276368232,0.0,6.234159934475192,0.0,-3.171395512969648,0.0,0
8.509350778278113,10.72539436286324,1.8369135041610505,7595.3263925589135,6043.079548949081,6062.339851278621,17.0,5.803712799249925,10.0,0.2438011560297468,0.0,3.100725610915246,0.0,-0.5914989827916255,0.0,1.1793869639895993,0.0,-3.1083300840283847,0.0,0
2.104329154209668,1.790252328250448,2.024432727760714,2395.4853151814705,477.9268442784217,5561.477723647471,18.0,1.962923471856639,10.0,0.2069586235689584,0.0,1.8451873876985267,0.0,-1.0763253531162391,0.0,5.231657973167248,0.0,-0.1903843077477276,0.0,0
7.459240495005847,8.639396686630946,2.283159185428054,16762.41758880576,19823.609038008235,9594.726060165667,19.0,1.0203976416447955,10.0,-1.5770024650666663,0.0,6.819916330573992,0.0,0.3014529337208689,0.0,1.53584591303415,0.0,-1.4956548143591275,0.0,0
